site_id,pec_id,site_name,owner_applicant,street_address,parcel_id,acres,building_sq_ft,mw_reported,construction_type,build_status,notes,source_link,tax_map_link,date_updated,latitude,longitude,county_fips,county_name,inside_target_county,inside_buffer_zone,source_org,source_url,retrieved_at
286,PEC-PWM-0055,"UNICORN INTERESTS LLC, PCL C1",UNICORN INTERESTS LLC,"10849 AIRMAN AVE",7694-96-2732,16.56,"250,144",,New,Proposed,,https://egcss.pwcgov.org/SelfService#/project/d91b5451-7721-4963-b450-05f269c503e5,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=254675,2024-04-10,38.71928606000006,-77.49618925999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
403,PEC-LDN-0118,PROLOGIS-EXCHANGE 43461 OLD OX ROAD,PROLOGIS-EXCHANGE 43461 OLD OX ROAD LLC,23845 ERINS RUN DR,124299328000,37.53,474570,,"Operating, Expanding",Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=124299328000&jur=107&taxyr=2024,2025-08-06,38.95745134993144,-77.4976778803347,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
71,PEC-LDN-0002,MECP 1 ASHBURN 2 LLC,EdgeCore Digital/Partners Group,45831 MARIES RD,030292034000,10.0,"348,000",,New,Proposed,,https://www.datacenterdynamics.com/en/news/edgecore-buys-land-in-virginia-plans-36mw-data-center/,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030292034000&jur=107&taxyr=2024&LMparent=20,2025-08-01,39.02199013000006,-77.41511892999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
263,PEC-PWM-0032,South Point Phase II LLC,South Point Phase II LLC,8300 BUCKEYE TIMBER DR,7596-27-0053,22.22,"530,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://www.insidenova.com/headlines/planners-support-linton-hall-data-center-proposal/article_a70fa594-176e-11ec-995a-7f53ce2a867d.html,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=225070,2024-04-10,38.776647960000055,-77.55670510999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
94,PEC-LDN-0025,Dulles 28 Technology Park,BlackChamber Group,45870 MEMPHIS PLZ, 043176560000,26.24,"685,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://www.datacenterdynamics.com/en/news/zoning-change-approved-in-sterling-virginia-paving-way-for-685000-sq-ft-data-center-development/,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=043171795000&jur=107&taxyr=2025&LMparent=20,2025-08-06,39.00840125000006,-77.44290563999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
426,PEC-LDN-0051A,DCT DULLES DOWNS Land Bay B,DCT DULLES DOWNS LLC,22685 RELOCATION DR,45391908000,0.0,670953,,Redevelopment,Proposed,"Proposed redevelopment of an existing data center that would add 670,953 sq feet (total of 814,516 sq feet) to the site",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/dd507a64-937f-48d0-9d28-0357c26a6a7e?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045391908000&jur=107&taxyr=2025,2025-08-08,38.98937787006839,-77.43784959013557,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
240,PEC-PWM-0009,I-66 and Route 29 Technology Park,NTT Global Data Centers ,14300 JOHN MARSHALL HWY,7397-55-9794,101.95,"2,957,680",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://www.datacenterdynamics.com/en/news/data-center-granted-rezoning-and-special-use-permission-in-prince-william-county-virginia/,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=013273,2024-04-10,38.80079975000007,-77.61255772999993,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
449,PEC-LDN-0158,SHAW ROAD BUSINESS PARK,ICOV II SHAW ROAD OWNER LLC,22930 SHAW RD,034372453000,9.6,0,,Redevelopment,Proposed,Currently flex warehouse,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/61643009-52F9-4C98-9F52-3FB4D2263170?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=034372453000&jur=107&taxyr=2025,2025-08-06,38.981318339662245,-77.42224590036282,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
478,PEC-PWM-0003,Manassas Corporate Center MCC-7 PRA,UNICORN INTERESTS LLC,10101 HARRY J PARRISH BLVD,7694-87-2108,22.52,1082231,,New,Proposed,,https://egcss.pwcgov.org/SelfService#/plan/96c7aacf-964e-419b-ae82-f9f97a86808d?tab=attachments,,2025-11-10,38.72241348973034,-77.50135305974025,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
140,PEC-LDN-0069,DBT-DATA ASHBURN HOLDING I,NTT GLOBAL DATA CENTERS AMERICAS INC,44610 GUILFORD DR,060386530000,4.74,"123,200",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=060386530000&jur=107&taxyr=2024,2024-04-10,39.024898570000055,-77.45765051999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
163,PEC-LDN-0091,QTS Lockridge ASH2 Quality Tech Lane DC1,ASHBURN ACQUISITION CO II LLC,44675 QUALITY TECH LN,063498140000,14.44,"308,630",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=063498140000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.99553454000005,-77.45531492999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
257,PEC-PWM-0026,SI NVA 04 LLC (Avanti at Innovation),STACK INFRASTRUCTURE,9590 HORNBAKER RD,7595-76-6546.01,10.81,"281,000",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264057,2025-07-15,38.745762670000026,-77.53816744999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
186,PEC-LDN-0113,Sutton Bay,Amazon Data Services Inc,25800 SUTTON BAY PLZ,097398776000,43.41,"508,000",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=097398776000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.916310150000065,-77.47834196999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
432,PEC-LDN-0042A,DCT DULLES PHASE II,DCT DULLES PHASE II LLC,22651 DULLES SUMMIT CT,45254455000,5.85,75800,,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045254455000&jur=107&taxyr=2024&LMparent=20,2025-08-08,38.98813132998642,-77.45051895010074,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
455,PEC-LDN-0096,AID1 DataBank,GI TC ASHBURN LLC,21625 RED RUM DR,088381788000,15.21,146154,,"Operating, Expanding",Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=088381788000&jur=107&taxyr=2024,2025-08-11,39.01561562031493,-77.48246656030499,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
280,PEC-PWM-0049,Westview 66,Microsoft Corporation,11314 BALLS FORD RD,7597-85-1215,40.47,"623,360",,New,Proposed,,https://www.datacenterdynamics.com/en/news/microsoft-to-build-new-data-center-in-manassas-virginia/,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=246592,2024-04-10,38.79625062000008,-77.53552499999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
77,PEC-LDN-0008,C1 NORTHERN VA - STERLING I-III,CyrusOne,21111 Ridgetop,030393965001,14.34,"420,000",48.0,Complete,Existing,Tax maps do not display square footage,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030393965001&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.026066890000045,-77.41453646999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
409,PEC-LDN-0138,NVA06 Campus,STACK INFRASTRUCTURE,19275 COMPASS CREEK PKWY SE,234371847002,5.35,232886,48.0,Complete,Existing,SI NVA06B,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/permit/c5987365-88d6-4775-92c7-1ee4c5fdc8d3?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=234371847002&jur=107&taxyr=2025&LMparent=20,2025-08-06,39.08262666969837,-77.56523177989364,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
17,PEC-FAX-0002,AWS Westfax A,Amazon Data Services Inc,4101 WESTFAX DR ,0343 09 0004,6.02,"95,000",,Complete,Existing,,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0343%2009%20%200004&jur=129&taxyr=2025,2024-04-10,38.89798901000005,-77.45402905999998,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
31,PEC-FAX-0015,RDC-1807 MICHAEL FARADAY COURT,RDC-1807 MICHAEL FARADAY COURT LLC,1807 MICHAEL FARADAY CT ,0183 05 0010,1.9,"30,609",,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0183%2005%20%200010&jur=129&taxyr=2025,2024-04-10,38.94886307000008,-77.32922338999998,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
472,PEC-FAQ-0011,Remington Innovation Campus,SDC Capital Partners,"11462 REMINGTON RD , REMINGTON, VA, 22734",6888-99-6331-000,204.0,2221560,,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage. Square footage based on 0.25 FAR",https://commdevpay.fauquiercounty.gov/Energov_Prod/SelfService#/plan/e900e88c-2070-4bb5-81ff-23e7be27ca04?tab=locations,https://www.actdatascout.com/RealProperty/ParcelView,2025-07-17,38.56304290004672,-77.77671439028141,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
217,PEC-LDN-0143,Quail Ridge C - D,Amazon Data Services Inc,24214 QUAIL RIDGE LN,246203645000,33.26,"505,200",,Complete,Existing,Computer Center,https://www.datacenterdynamics.com/en/news/aws-sells-land-in-manassas-to-stack-buys-land-data-centers-in-loudoun-county-from-stack-owner-ipi/,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?mode=commercial&UseSearch=no&pin=246203645000&jur=107&taxyr=2024&card=1&item=0&State=2|1|1|1|1|&items=4,2024-04-10,38.94839095000003,-77.55883642999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
269,PEC-PWM-0038,VA6B1 and VA6B2,IRON MOUNTAIN DATA CENTERS LLC,7749 WELLINGTON RD,7596-64-9220,13.94,"230,706",,Complete,Existing,,https://egcss.pwcgov.org/SelfService#/project/e9a346de-2f59-4bf0-97e6-98b81a0869e6,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=270074,2024-04-10,38.768037670000055,-77.53840619999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
123,PEC-LDN-0053,QTS Ashburn-Moran,QTS DULLES LLC,1506 MORAN RD,045458114000,2.99,"65,058",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045458114000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.99446223000007,-77.44814116999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
297,PEC-PWM-0066,INNOVATION EXECUTIVE CENTER DC-3,QTS MANASSAS I DC2 LLC,9420 GODWIN DR,7695-48-5745,,"174,719",,New,Proposed,,https://egcss.pwcgov.org/SelfService#/project/aa699c84-7dd0-4bb1-aaec-7712d020a74b,,2024-04-10,38.752781210000066,-77.51228381999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
415,PEC-LDN-0175,BRAMBLETON SHREVEPORT SOUTH DATA CENTER,STACK INFRASTRUCTURE,Evergreen Mills and Belmont Ridge Rd,161269137000,114.0,1317531,,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/3ABB5C2A-93A6-4300-92BE-548EFC9CF34C?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=161269137000&jur=107&taxyr=2025,2025-08-06,38.95967160975692,-77.52908989969521,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
83,PEC-LDN-0014,DULLES NCP LLC,DULLES NCP LLC,22916 INTERNATIONAL DR,034365461000,13.0,"203,200",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=034365461000&jur=107&taxyr=2024,2024-04-10,38.98239872000005,-77.42485243999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
177,PEC-LDN-0105,IAD14,Digital Realty,43791 DEVIN SHAFRON DR,089367531000,7.76,"135,000",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=089367531000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.00329462000008,-77.48721423999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
203,PEC-LDN-0130,Project Celtic Phase 1,Google,20680 CELTIC PARK DR,193274995000,145.02,"743,608",,"Operating, Expanding",Existing,Building 1 & 2,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=193186982000&jur=107&taxyr=2024,2025-08-12,39.05609239555053,-77.54729600255786,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
154,PEC-LDN-0083,21320 BEAUMEADE CIR,BEAUMEADE DC BUILDING LLC,21320 BEAUMEADE CIR,061407107000,9.56,"190,250",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061407107000&jur=107&taxyr=2024,2024-04-10,39.017045130000035,-77.45228789999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
134,PEC-LDN-0064,21745 BEAUMEADE CIR,21673 BEAUMEADE CIRCLE LLC,21745 BEAUMEADE CIR,060189720000,22.6,"455,793",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=060189720000&jur=107&taxyr=2024,2024-04-10,39.01851166000005,-77.45889794999992,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
34,PEC-FAX-0018,TFG INDEPENDENCE CENTER I PROPERTY,TFG INDEPENDENCE CENTER I PROPERTY LLC,15036 CONFERENCE CENTER DR,0432 02 0029B2,10.9,"293,514",,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0432%2002%20%200029B2&jur=129&taxyr=2025,2024-04-10,38.88027303000007,-77.46223558999998,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
40,PEC-FAX-0023,"PARKSTONE TECH PARK, LLC","PARKSTONE TECH PARK, LLC",Conference Center Dr,0434 06 0037B,18.92,"500,000",,New,Proposed,,https://plus.fairfaxcounty.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Zoning&TabName=Zoning&capID1=20HS5&capID2=00000&capID3=003UO&agencyCode=FFX,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0434%2006%20%200037B&jur=129&taxyr=2025,2024-04-10,38.872550320000066,-77.46563255999996,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
160,PEC-LDN-0088,IAD Round Table Campus Digital Realty,DIGITAL LOUDOUN 3 LLC,44274 ROUND TABLE PLZ,062462761000,93.69,"1,564,173",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062462761000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.00662947000006,-77.46619628999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
303,PEC-PWM-0070,MANASSAS NCP LLC,MANASSAS NCP LLC,9000 FREEDOM CENTER BLVD,7696-21-7764,18.75,"409,252",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=025267&mtab=property&p=025267,2024-04-10,38.76058192000005,-77.51869199,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
103,PEC-LDN-0034,SENTINEL ASHBURN II,GI TC LOUDOUN LLC,22262 CLOUD PLZ,044282013000,23.84,"234,100",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044282013000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.00060390000004,-77.43985678999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
91,PEC-LDN-0022,DC 21/IAD 98,BCORE COPT DC-21 LLC,45305 W SEVERN WAY,042197707000,24.36,"296,380",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042197707000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.01945652000006,-77.43400187999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
289,PEC-PWM-0058,SI NVA05 LLC,STACK INFRASTRUCTURE,9680 INNOVATION DR,7695-17-9607,31.06,"213,320",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=265449&mtab=property&p=265449,2025-07-15,38.74838568000007,-77.52154803999996,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
389,PEC-PWM-0034,IRON MOUNTAIN DATA CENTERS LLC,IRON MOUNTAIN DATA CENTERS LLC,7729 WELLINGTON RD,7596-55-9338,15.47,165428,,New,Proposed,,https://www.datacenterdynamics.com/en/news/iron-mountain-files-to-expand-manassas-data-center-campus/,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=246599,2025-07-14,38.77136085995012,-77.5425068600977,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
395,PEC-LDN-0087B,STACK NVA04,STACK INFRASTRUCTURE,22295 LOCKRIDGE RD,062275493001,8.54,371941,,New,Proposed,"STACK BROAD RUN HOLDINGS LLC, BUILDING 3",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/3e234d9f-412a-41f5-94e3-475b94214980?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=062275493001&jur=107&taxyr=2025&LMparent=20,2025-08-06,39.00277899997855,-77.46116000039264,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
97,PEC-LDN-0028,21641 CHARLES VIEW DR,Amazon Data Services Inc,21641 CHARLES VIEW DR,043482656000,53.96,"685,682",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=043482656000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.01796460000003,-77.43968177999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
246,PEC-PWM-0016,Gainsville East,Amazon Data Services Inc,5945 WELLINGTON RD,7497-41-7199,116.84,"2,200,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://www.datacenterdynamics.com/en/news/aws-qts-and-jk-land-holdings-planning-data-center-developments-in-virginias-prince-william-county/,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264261,2024-04-10,38.790676470000044,-77.58797645,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
143,PEC-LDN-0072,21455 Beaumeade Circle,EQUINIX,Corner of Beaumeade Circle and Waxpool Rd,061205971000,16.36,"265,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://www.datacenterdynamics.com/en/news/american-real-estate-partners-buys-land-plans-data-center-northern-virginia/,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061204719000&jur=107&taxyr=2024,2024-04-10,39.01153585000003,-77.45264741999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
